dif1,dif2,avg,count
-0,-16,0.00000000000000000000,7
-0,-15,0.06666666666666666667,15
0,-14,0.11764705882352941176,17
-0,-13,0.13043478260869565217,23
-0,-12,0.17567567567567567568,74
0,-11,0.18348623853211009174,109
-0,-10,0.19815668202764976959,217
-0,-9,0.23823529411764705882,340
-0,-8,0.22870662460567823344,634
-0,-7,0.20483005366726296959,1118
0,-6,0.22944297082228116711,2262
0,-5,0.25617021276595744681,4700
-0,-4,0.26698262243285939968,10128
-0,-3,0.27808285375389887097,22763
0,-2,0.29641352466904766997,46759
-0,-1,0.31037727563579789970,79703
-0,-0,0.33249994876734225465,97594
0,1,0.35348214509146417757,79922
-0,2,0.36869741384656729994,48373
0,3,0.38674689256590927084,25262
-0,4,0.39360890787065283710,13112
-0,5,0.40197992191857222532,7172
-0,6,0.42172687676146553933,3903
0,7,0.41860465116279069767,2193
-0,8,0.41541916167664670659,1336
0,9,0.43055555555555555556,792
0,10,0.41965973534971644612,529
-0,11,0.43161094224924012158,329
-0,12,0.46037735849056603774,265
0,13,0.48295454545454545455,176
-0,14,0.46017699115044247788,113
0,15,0.43750000000000000000,48
0,16,0.47368421052631578947,38
0,17,0.48000000000000000000,25
-0,18,0.50000000000000000000,6
0,19,1.00000000000000000000,1
-0,20,0.50000000000000000000,6
0,31,0.50000000000000000000,2
1,-19,0.00000000000000000000,1
1,-18,0.00000000000000000000,2
1,-17,0.00000000000000000000,1
1,-16,0.00000000000000000000,1
1,-15,0.00000000000000000000,7
1,-14,0.18750000000000000000,16
1,-13,0.06060606060606060606,33
1,-12,0.09615384615384615385,52
1,-11,0.17977528089887640449,89
1,-10,0.21379310344827586207,145
1,-9,0.20338983050847457627,236
1,-8,0.20666666666666666667,450
1,-7,0.24004975124378109453,804
1,-6,0.25423728813559322034,1534
1,-5,0.26888604353393085787,3124
1,-4,0.27316318638824439288,6465
1,-3,0.29805052169137836354,14568
1,-2,0.30807980380459998674,30174
1,-1,0.33062156568900306858,56052
1,-0,0.35348214509146417757,79922
1,1,0.37468776019983347211,79266
1,2,0.39142032772606021014,55107
1,3,0.40840648426987890049,31214
1,4,0.41614000972289742343,16456
1,5,0.42196267033092866140,8733
1,6,0.43748673317766928465,4711
1,7,0.43484848484848484848,2640
1,8,0.45369211514392991239,1598
1,9,0.47556008146639511202,982
1,10,0.44639718804920913884,569
1,11,0.51822916666666666667,384
1,12,0.49077490774907749077,271
1,13,0.47619047619047619048,189
1,14,0.48031496062992125984,127
1,15,0.47560975609756097561,82
1,16,0.34883720930232558140,43
1,17,0.38888888888888888889,18
1,18,0.58333333333333333333,12
1,19,0.14285714285714285714,7
1,20,0.50000000000000000000,4
1,21,0.33333333333333333333,3
1,24,1.00000000000000000000,1
1,27,0.00000000000000000000,1
2,-19,0.00000000000000000000,1
2,-18,0.00000000000000000000,1
2,-17,0.00000000000000000000,2
2,-16,0.00000000000000000000,2
2,-15,0.33333333333333333333,3
2,-14,0.40000000000000000000,10
2,-13,0.13636363636363636364,22
2,-12,0.16666666666666666667,42
2,-11,0.12903225806451612903,62
2,-10,0.15315315315315315315,111
2,-9,0.24418604651162790698,172
2,-8,0.22077922077922077922,308
2,-7,0.25048923679060665362,511
2,-6,0.26849037487335359676,987
2,-5,0.27402323125659978881,1894
2,-4,0.29481970543423057390,3938
2,-3,0.31073379244834956067,8422
2,-2,0.32436252281962193039,16981
2,-1,0.34912197437114380636,31605
2,0,0.36869741384656729994,48373
2,1,0.39142032772606021014,55107
2,2,0.40884870719776380154,45792
2,3,0.42796567390206966179,29715
2,4,0.44312567779250512110,16598
2,5,0.45375854214123006834,8780
2,6,0.45963379109446525177,4806
2,7,0.45231107850330154072,2726
2,8,0.47396176664469347396,1517
2,9,0.49844236760124610592,963
2,10,0.53658536585365853659,574
2,11,0.47951807228915662651,415
2,12,0.52416356877323420074,269
2,13,0.45783132530120481928,166
2,14,0.51724137931034482759,116
2,15,0.50000000000000000000,72
2,16,0.48000000000000000000,50
2,17,0.51851851851851851852,27
2,18,0.33333333333333333333,12
2,19,0.50000000000000000000,4
2,20,0.66666666666666666667,3
2,21,1.00000000000000000000,2
2,22,1.00000000000000000000,1
2,24,1.00000000000000000000,1
2,30,0.00000000000000000000,1
3,-20,0.00000000000000000000,1
3,-17,0.00000000000000000000,1
3,-16,0.00000000000000000000,1
3,-15,0.00000000000000000000,3
3,-14,0.33333333333333333333,6
3,-13,0.27272727272727272727,11
3,-12,0.33333333333333333333,21
3,-11,0.15555555555555555556,45
3,-10,0.14084507042253521127,71
3,-9,0.24626865671641791045,134
3,-8,0.21078431372549019608,204
3,-7,0.24390243902439024390,328
3,-6,0.28595600676818950931,591
3,-5,0.27041264266900790167,1139
3,-4,0.28756130182790905038,2243
3,-3,0.31669993346640053227,4509
3,-2,0.33555629654329220851,8997
3,-1,0.36482123639842161904,16726
3,-0,0.38674689256590927084,25262
3,1,0.40840648426987890049,31214
3,2,0.42796567390206966179,29715
3,3,0.43891443512758092147,22182
3,4,0.45607964976698206468,14162
3,5,0.47300242130750605327,8260
3,6,0.46603730140455906056,4343
3,7,0.48927875243664717349,2565
3,8,0.53080568720379146919,1477
3,9,0.50716648291069459757,907
3,10,0.50868055555555555556,576
3,11,0.56910569105691056911,369
3,12,0.51674641148325358852,209
3,13,0.52777777777777777778,144
3,14,0.61165048543689320388,103
3,15,0.52500000000000000000,80
3,16,0.50000000000000000000,32
3,17,0.42857142857142857143,21
3,18,0.61904761904761904762,21
3,19,0.37500000000000000000,8
3,20,0.50000000000000000000,4
3,24,0.00000000000000000000,1
3,27,0.00000000000000000000,1
4,-19,1.00000000000000000000,1
4,-17,0.00000000000000000000,1
4,-16,0.00000000000000000000,2
4,-15,0.00000000000000000000,2
4,-14,0.00000000000000000000,5
4,-13,0.42857142857142857143,7
4,-12,0.18181818181818181818,11
4,-11,0.14285714285714285714,21
4,-10,0.10869565217391304348,46
4,-9,0.23750000000000000000,80
4,-8,0.19090909090909090909,110
4,-7,0.26254826254826254826,259
4,-6,0.22070844686648501362,367
4,-5,0.30201342281879194631,745
4,-4,0.31449814126394052045,1345
4,-3,0.32398155265180630284,2602
4,-2,0.34730298776819731301,4987
4,-1,0.37690806840353494778,8713
4,-0,0.39360890787065283710,13112
4,1,0.41614000972289742343,16456
4,2,0.44312567779250512110,16598
4,3,0.45607964976698206468,14162
4,4,0.47300349004311229727,9742
4,5,0.48143466582398483173,6329
4,6,0.49986928104575163399,3825
4,7,0.51063829787234042553,2209
4,8,0.52363090772693173293,1333
4,9,0.49120603015075376884,796
4,10,0.51204819277108433735,498
4,11,0.55271565495207667732,313
4,12,0.52763819095477386935,199
4,13,0.52500000000000000000,120
4,14,0.56470588235294117647,85
4,15,0.53333333333333333333,60
4,16,0.54285714285714285714,35
4,17,0.73684210526315789474,19
4,18,0.77777777777777777778,9
4,19,0.55555555555555555556,9
4,20,0.75000000000000000000,8
4,21,0.80000000000000000000,5
4,22,0.66666666666666666667,3
5,-17,1.00000000000000000000,1
5,-14,0.00000000000000000000,2
5,-13,0.20000000000000000000,5
5,-12,0.28571428571428571429,7
5,-11,0.20000000000000000000,20
5,-10,0.11764705882352941176,34
5,-9,0.25000000000000000000,56
5,-8,0.20454545454545454545,88
5,-7,0.21804511278195488722,133
5,-6,0.31386861313868613139,274
5,-5,0.29099307159353348730,433
5,-4,0.32718327183271832718,813
5,-3,0.32231962238705327040,1483
5,-2,0.36295234682909351487,2791
5,-1,0.38273649347961084662,4831
5,0,0.40197992191857222532,7172
5,1,0.42196267033092866140,8733
5,2,0.45375854214123006834,8780
5,3,0.47300242130750605327,8260
5,4,0.48143466582398483173,6329
5,5,0.48820960698689956332,4580
5,6,0.50280620666886761307,3029
5,7,0.50802139037433155080,1870
5,8,0.55902777777777777778,1152
5,9,0.52785515320334261838,718
5,10,0.51529411764705882353,425
5,11,0.54785478547854785479,303
5,12,0.57608695652173913043,184
5,13,0.50943396226415094340,106
5,14,0.63829787234042553191,94
5,15,0.67307692307692307692,52
5,16,0.67567567567567567568,37
5,17,0.76000000000000000000,25
5,18,0.36363636363636363636,11
5,19,0.37500000000000000000,8
5,20,0.66666666666666666667,6
5,21,1.00000000000000000000,2
5,22,1.00000000000000000000,2
5,24,0.00000000000000000000,1
6,-16,0.00000000000000000000,1
6,-14,0.00000000000000000000,2
6,-13,0.00000000000000000000,4
6,-12,0.00000000000000000000,3
6,-11,0.37500000000000000000,16
6,-10,0.25000000000000000000,28
6,-9,0.25000000000000000000,24
6,-8,0.22641509433962264151,53
6,-7,0.29787234042553191489,94
6,-6,0.26543209876543209877,162
6,-5,0.30034129692832764505,293
6,-4,0.33398821218074656189,509
6,-3,0.32190265486725663717,904
6,-2,0.36904761904761904762,1512
6,-1,0.39813084112149532710,2675
6,0,0.42172687676146553933,3903
6,1,0.43748673317766928465,4711
6,2,0.45963379109446525177,4806
6,3,0.46603730140455906056,4343
6,4,0.49986928104575163399,3825
6,5,0.50280620666886761307,3029
6,6,0.52753108348134991119,2252
6,7,0.54412786657400972898,1439
6,8,0.53306613226452905812,998
6,9,0.52787456445993031359,574
6,10,0.56986301369863013699,365
6,11,0.53874538745387453875,271
6,12,0.62264150943396226415,159
6,13,0.61538461538461538462,78
6,14,0.63380281690140845070,71
6,15,0.60714285714285714286,56
6,16,0.80000000000000000000,20
6,17,0.42857142857142857143,14
6,18,0.33333333333333333333,9
6,19,0.80000000000000000000,5
6,20,0.40000000000000000000,5
6,22,0.25000000000000000000,4
6,27,0.00000000000000000000,1
6,31,1.00000000000000000000,1
7,-19,0.00000000000000000000,1
7,-18,0.00000000000000000000,1
7,-15,0.00000000000000000000,2
7,-13,0.00000000000000000000,3
7,-12,0.00000000000000000000,1
7,-11,0.14285714285714285714,7
7,-10,0.11764705882352941176,17
7,-9,0.25000000000000000000,20
7,-8,0.36363636363636363636,33
7,-7,0.27419354838709677419,62
7,-6,0.25581395348837209302,86
7,-5,0.34500000000000000000,200
7,-4,0.30498533724340175953,341
7,-3,0.32812500000000000000,576
7,-2,0.36316337148803329865,961
7,-1,0.40262172284644194757,1602
7,-0,0.41860465116279069767,2193
7,1,0.43484848484848484848,2640
7,2,0.45231107850330154072,2726
7,3,0.48927875243664717349,2565
7,4,0.51063829787234042553,2209
7,5,0.50802139037433155080,1870
7,6,0.54412786657400972898,1439
7,7,0.58571428571428571429,1120
7,8,0.54942233632862644416,779
7,9,0.57256461232604373757,503
7,10,0.57692307692307692308,338
7,11,0.58921161825726141079,241
7,12,0.56296296296296296296,135
7,13,0.60215053763440860215,93
7,14,0.62264150943396226415,53
7,15,0.54000000000000000000,50
7,16,0.40909090909090909091,22
7,17,0.60000000000000000000,15
7,18,0.78571428571428571429,14
7,19,0.50000000000000000000,6
7,20,0.00000000000000000000,3
7,21,1.00000000000000000000,4
8,-17,1.00000000000000000000,1
8,-14,0.00000000000000000000,1
8,-13,0.33333333333333333333,3
8,-12,0.00000000000000000000,3
8,-11,0.33333333333333333333,9
8,-10,0.35714285714285714286,14
8,-9,0.27777777777777777778,18
8,-8,0.20000000000000000000,25
8,-7,0.35135135135135135135,37
8,-6,0.28358208955223880597,67
8,-5,0.30555555555555555556,108
8,-4,0.27624309392265193370,181
8,-3,0.35078534031413612565,382
8,-2,0.35483870967741935484,589
8,-1,0.39801980198019801980,1010
8,0,0.41541916167664670659,1336
8,1,0.45369211514392991239,1598
8,2,0.47396176664469347396,1517
8,3,0.53080568720379146919,1477
8,4,0.52363090772693173293,1333
8,5,0.55902777777777777778,1152
8,6,0.53306613226452905812,998
8,7,0.54942233632862644416,779
8,8,0.54179566563467492260,646
8,9,0.58482142857142857143,448
8,10,0.63917525773195876289,291
8,11,0.62176165803108808290,193
8,12,0.67479674796747967480,123
8,13,0.59523809523809523810,84
8,14,0.65957446808510638298,47
8,15,0.54054054054054054054,37
8,16,0.77272727272727272727,22
8,17,0.63636363636363636364,11
8,18,0.60000000000000000000,10
8,19,0.83333333333333333333,6
8,20,0.66666666666666666667,6
8,21,1.00000000000000000000,2
8,23,1.00000000000000000000,1
9,-17,0.00000000000000000000,1
9,-12,0.00000000000000000000,1
9,-11,0.00000000000000000000,1
9,-10,0.33333333333333333333,3
9,-9,0.54545454545454545455,11
9,-8,0.07692307692307692308,13
9,-7,0.30000000000000000000,30
9,-6,0.29310344827586206897,58
9,-5,0.31395348837209302326,86
9,-4,0.37226277372262773723,137
9,-3,0.34433962264150943396,212
9,-2,0.39436619718309859155,426
9,-1,0.43166666666666666667,600
9,0,0.43055555555555555556,792
9,1,0.47556008146639511202,982
9,2,0.49844236760124610592,963
9,3,0.50716648291069459757,907
9,4,0.49120603015075376884,796
9,5,0.52785515320334261838,718
9,6,0.52787456445993031359,574
9,7,0.57256461232604373757,503
9,8,0.58482142857142857143,448
9,9,0.53939393939393939394,330
9,10,0.54008438818565400844,237
9,11,0.65116279069767441860,172
9,12,0.62595419847328244275,131
9,13,0.59493670886075949367,79
9,14,0.75000000000000000000,52
9,15,0.67741935483870967742,31
9,16,0.60000000000000000000,20
9,17,0.54545454545454545455,11
9,18,0.53333333333333333333,15
9,19,0.75000000000000000000,4
9,20,1.00000000000000000000,2
9,21,0.80000000000000000000,5
9,23,1.00000000000000000000,1
9,27,0.00000000000000000000,1
10,-14,0.00000000000000000000,1
10,-11,0.00000000000000000000,1
10,-10,0.50000000000000000000,2
10,-9,0.00000000000000000000,3
10,-8,0.10000000000000000000,10
10,-7,0.25000000000000000000,16
10,-6,0.14285714285714285714,21
10,-5,0.18965517241379310345,58
10,-4,0.34939759036144578313,83
10,-3,0.37333333333333333333,150
10,-2,0.37867647058823529412,272
10,-1,0.38888888888888888889,378
10,0,0.41965973534971644612,529
10,1,0.44639718804920913884,569
10,2,0.53658536585365853659,574
10,3,0.50868055555555555556,576
10,4,0.51204819277108433735,498
10,5,0.51529411764705882353,425
10,6,0.56986301369863013699,365
10,7,0.57692307692307692308,338
10,8,0.63917525773195876289,291
10,9,0.54008438818565400844,237
10,10,0.62857142857142857143,210
10,11,0.64383561643835616438,146
10,12,0.70588235294117647059,102
10,13,0.65333333333333333333,75
10,14,0.72727272727272727273,44
10,15,0.77500000000000000000,40
10,16,0.70370370370370370370,27
10,17,0.71428571428571428571,14
10,18,0.61538461538461538462,13
10,19,0.66666666666666666667,3
10,20,0.66666666666666666667,3
10,21,0.50000000000000000000,2
10,22,1.00000000000000000000,1
10,28,1.00000000000000000000,1
11,-12,0.00000000000000000000,1
11,-10,0.00000000000000000000,3
11,-9,0.25000000000000000000,4
11,-8,0.14285714285714285714,7
11,-7,0.18750000000000000000,16
11,-6,0.53846153846153846154,13
11,-5,0.21052631578947368421,38
11,-4,0.39682539682539682540,63
11,-3,0.30188679245283018868,106
11,-2,0.45197740112994350282,177
11,-1,0.38400000000000000000,250
11,-0,0.43161094224924012158,329
11,1,0.51822916666666666667,384
11,2,0.47951807228915662651,415
11,3,0.56910569105691056911,369
11,4,0.55271565495207667732,313
11,5,0.54785478547854785479,303
11,6,0.53874538745387453875,271
11,7,0.58921161825726141079,241
11,8,0.62176165803108808290,193
11,9,0.65116279069767441860,172
11,10,0.64383561643835616438,146
11,11,0.59016393442622950820,122
11,12,0.74683544303797468354,79
11,13,0.78125000000000000000,64
11,14,0.66666666666666666667,45
11,15,0.84210526315789473684,19
11,16,0.75000000000000000000,16
11,17,0.47368421052631578947,19
11,18,0.87500000000000000000,8
11,19,0.71428571428571428571,7
11,20,0.50000000000000000000,2
11,21,1.00000000000000000000,1
11,24,0.00000000000000000000,2
11,25,0.00000000000000000000,1
12,-10,0.00000000000000000000,1
12,-9,0.20000000000000000000,5
12,-8,0.00000000000000000000,4
12,-7,0.75000000000000000000,4
12,-6,0.62500000000000000000,8
12,-5,0.26086956521739130435,23
12,-4,0.30303030303030303030,33
12,-3,0.32876712328767123288,73
12,-2,0.38532110091743119266,109
12,-1,0.45685279187817258883,197
12,-0,0.46037735849056603774,265
12,1,0.49077490774907749077,271
12,2,0.52416356877323420074,269
12,3,0.51674641148325358852,209
12,4,0.52763819095477386935,199
12,5,0.57608695652173913043,184
12,6,0.62264150943396226415,159
12,7,0.56296296296296296296,135
12,8,0.67479674796747967480,123
12,9,0.62595419847328244275,131
12,10,0.70588235294117647059,102
12,11,0.74683544303797468354,79
12,12,0.61764705882352941176,68
12,13,0.71186440677966101695,59
12,14,0.66666666666666666667,39
12,15,0.50000000000000000000,20
12,16,0.66666666666666666667,12
12,17,0.42857142857142857143,7
12,19,1.00000000000000000000,2
12,20,1.00000000000000000000,3
12,21,1.00000000000000000000,1
12,23,1.00000000000000000000,1
13,-11,1.00000000000000000000,2
13,-8,0.00000000000000000000,2
13,-7,0.66666666666666666667,3
13,-6,0.00000000000000000000,6
13,-5,0.53846153846153846154,13
13,-4,0.26315789473684210526,19
13,-3,0.42500000000000000000,40
13,-2,0.34666666666666666667,75
13,-1,0.40151515151515151515,132
13,0,0.48295454545454545455,176
13,1,0.47619047619047619048,189
13,2,0.45783132530120481928,166
13,3,0.52777777777777777778,144
13,4,0.52500000000000000000,120
13,5,0.50943396226415094340,106
13,6,0.61538461538461538462,78
13,7,0.60215053763440860215,93
13,8,0.59523809523809523810,84
13,9,0.59493670886075949367,79
13,10,0.65333333333333333333,75
13,11,0.78125000000000000000,64
13,12,0.71186440677966101695,59
13,13,0.80000000000000000000,30
13,14,0.80000000000000000000,30
13,15,0.72727272727272727273,22
13,16,0.42857142857142857143,7
13,17,0.62500000000000000000,8
13,18,0.40000000000000000000,5
13,19,1.00000000000000000000,5
13,20,1.00000000000000000000,2
13,21,0.66666666666666666667,3
14,-11,0.00000000000000000000,1
14,-9,0.00000000000000000000,1
14,-7,0.25000000000000000000,4
14,-6,0.25000000000000000000,4
14,-5,0.33333333333333333333,9
14,-4,0.30000000000000000000,10
14,-3,0.40000000000000000000,20
14,-2,0.49019607843137254902,51
14,-1,0.42500000000000000000,80
14,0,0.46017699115044247788,113
14,1,0.48031496062992125984,127
14,2,0.51724137931034482759,116
14,3,0.61165048543689320388,103
14,4,0.56470588235294117647,85
14,5,0.63829787234042553191,94
14,6,0.63380281690140845070,71
14,7,0.62264150943396226415,53
14,8,0.65957446808510638298,47
14,9,0.75000000000000000000,52
14,10,0.72727272727272727273,44
14,11,0.66666666666666666667,45
14,12,0.66666666666666666667,39
14,13,0.80000000000000000000,30
14,14,0.66666666666666666667,18
14,15,0.66666666666666666667,15
14,16,0.61538461538461538462,13
14,17,0.66666666666666666667,3
14,18,0.57142857142857142857,7
14,19,1.00000000000000000000,1
14,20,1.00000000000000000000,3
14,22,0.00000000000000000000,1
14,24,1.00000000000000000000,1
15,-8,0.00000000000000000000,1
15,-6,0.75000000000000000000,4
15,-5,0.50000000000000000000,6
15,-4,0.28571428571428571429,7
15,-3,0.37500000000000000000,16
15,-2,0.28000000000000000000,25
15,-1,0.44736842105263157895,38
15,0,0.43750000000000000000,48
15,1,0.47560975609756097561,82
15,2,0.50000000000000000000,72
15,3,0.52500000000000000000,80
15,4,0.53333333333333333333,60
15,5,0.67307692307692307692,52
15,6,0.60714285714285714286,56
15,7,0.54000000000000000000,50
15,8,0.54054054054054054054,37
15,9,0.67741935483870967742,31
15,10,0.77500000000000000000,40
15,11,0.84210526315789473684,19
15,12,0.50000000000000000000,20
15,13,0.72727272727272727273,22
15,14,0.66666666666666666667,15
15,15,0.80000000000000000000,10
15,16,0.87500000000000000000,8
15,17,0.66666666666666666667,3
15,18,1.00000000000000000000,3
15,19,1.00000000000000000000,2
15,22,1.00000000000000000000,1
15,23,1.00000000000000000000,1
16,-6,1.00000000000000000000,1
16,-5,0.00000000000000000000,2
16,-4,0.44444444444444444444,9
16,-3,0.53846153846153846154,13
16,-2,0.62500000000000000000,16
16,-1,0.52000000000000000000,25
16,0,0.47368421052631578947,38
16,1,0.34883720930232558140,43
16,2,0.48000000000000000000,50
16,3,0.50000000000000000000,32
16,4,0.54285714285714285714,35
16,5,0.67567567567567567568,37
16,6,0.80000000000000000000,20
16,7,0.40909090909090909091,22
16,8,0.77272727272727272727,22
16,9,0.60000000000000000000,20
16,10,0.70370370370370370370,27
16,11,0.75000000000000000000,16
16,12,0.66666666666666666667,12
16,13,0.42857142857142857143,7
16,14,0.61538461538461538462,13
16,15,0.87500000000000000000,8
16,16,1.00000000000000000000,6
16,17,1.00000000000000000000,2
16,18,1.00000000000000000000,2
16,19,1.00000000000000000000,1
16,20,1.00000000000000000000,2
16,22,1.00000000000000000000,1
17,-10,0.00000000000000000000,1
17,-5,0.00000000000000000000,2
17,-4,0.20000000000000000000,5
17,-3,0.50000000000000000000,2
17,-2,0.50000000000000000000,2
17,-1,0.22222222222222222222,9
17,0,0.48000000000000000000,25
17,1,0.38888888888888888889,18
17,2,0.51851851851851851852,27
17,3,0.42857142857142857143,21
17,4,0.73684210526315789474,19
17,5,0.76000000000000000000,25
17,6,0.42857142857142857143,14
17,7,0.60000000000000000000,15
17,8,0.63636363636363636364,11
17,9,0.54545454545454545455,11
17,10,0.71428571428571428571,14
17,11,0.47368421052631578947,19
17,12,0.42857142857142857143,7
17,13,0.62500000000000000000,8
17,14,0.66666666666666666667,3
17,15,0.66666666666666666667,3
17,16,1.00000000000000000000,2
17,17,1.00000000000000000000,6
17,19,1.00000000000000000000,2
17,20,1.00000000000000000000,1
17,21,1.00000000000000000000,1
17,22,0.00000000000000000000,1
17,25,0.00000000000000000000,1
17,26,0.00000000000000000000,1
18,-9,1.00000000000000000000,1
18,-4,0.50000000000000000000,2
18,-2,0.33333333333333333333,3
18,-1,0.62500000000000000000,8
18,-0,0.50000000000000000000,6
18,1,0.58333333333333333333,12
18,2,0.33333333333333333333,12
18,3,0.61904761904761904762,21
18,4,0.77777777777777777778,9
18,5,0.36363636363636363636,11
18,6,0.33333333333333333333,9
18,7,0.78571428571428571429,14
18,8,0.60000000000000000000,10
18,9,0.53333333333333333333,15
18,10,0.61538461538461538462,13
18,11,0.87500000000000000000,8
18,13,0.40000000000000000000,5
18,14,0.57142857142857142857,7
18,15,1.00000000000000000000,3
18,16,1.00000000000000000000,2
18,18,0.00000000000000000000,2
18,19,1.00000000000000000000,2
18,20,0.00000000000000000000,1
18,26,1.00000000000000000000,1
19,-5,1.00000000000000000000,1
19,-4,0.00000000000000000000,1
19,-2,0.00000000000000000000,2
19,-1,0.50000000000000000000,2
19,0,1.00000000000000000000,1
19,1,0.14285714285714285714,7
19,2,0.50000000000000000000,4
19,3,0.37500000000000000000,8
19,4,0.55555555555555555556,9
19,5,0.37500000000000000000,8
19,6,0.80000000000000000000,5
19,7,0.50000000000000000000,6
19,8,0.83333333333333333333,6
19,9,0.75000000000000000000,4
19,10,0.66666666666666666667,3
19,11,0.71428571428571428571,7
19,12,1.00000000000000000000,2
19,13,1.00000000000000000000,5
19,14,1.00000000000000000000,1
19,15,1.00000000000000000000,2
19,16,1.00000000000000000000,1
19,17,1.00000000000000000000,2
19,18,1.00000000000000000000,2
19,20,1.00000000000000000000,1
19,21,1.00000000000000000000,1
19,23,0.00000000000000000000,1
19,26,1.00000000000000000000,1
20,-6,1.00000000000000000000,1
20,-2,0.00000000000000000000,1
20,-1,0.50000000000000000000,4
20,0,0.50000000000000000000,6
20,1,0.50000000000000000000,4
20,2,0.66666666666666666667,3
20,3,0.50000000000000000000,4
20,4,0.75000000000000000000,8
20,5,0.66666666666666666667,6
20,6,0.40000000000000000000,5
20,7,0.00000000000000000000,3
20,8,0.66666666666666666667,6
20,9,1.00000000000000000000,2
20,10,0.66666666666666666667,3
20,11,0.50000000000000000000,2
20,12,1.00000000000000000000,3
20,13,1.00000000000000000000,2
20,14,1.00000000000000000000,3
20,16,1.00000000000000000000,2
20,17,1.00000000000000000000,1
20,18,0.00000000000000000000,1
20,19,1.00000000000000000000,1
20,23,1.00000000000000000000,1
21,1,0.33333333333333333333,3
21,2,1.00000000000000000000,2
21,4,0.80000000000000000000,5
21,5,1.00000000000000000000,2
21,7,1.00000000000000000000,4
21,8,1.00000000000000000000,2
21,9,0.80000000000000000000,5
21,10,0.50000000000000000000,2
21,11,1.00000000000000000000,1
21,12,1.00000000000000000000,1
21,13,0.66666666666666666667,3
21,17,1.00000000000000000000,1
21,19,1.00000000000000000000,1
22,-3,1.00000000000000000000,1
22,-2,0.00000000000000000000,1
22,2,1.00000000000000000000,1
22,4,0.66666666666666666667,3
22,5,1.00000000000000000000,2
22,6,0.25000000000000000000,4
22,10,1.00000000000000000000,1
22,14,0.00000000000000000000,1
22,15,1.00000000000000000000,1
22,16,1.00000000000000000000,1
22,17,0.00000000000000000000,1
23,-1,0.00000000000000000000,1
23,8,1.00000000000000000000,1
23,9,1.00000000000000000000,1
23,12,1.00000000000000000000,1
23,15,1.00000000000000000000,1
23,19,0.00000000000000000000,1
23,20,1.00000000000000000000,1
24,-6,0.00000000000000000000,1
24,-3,1.00000000000000000000,1
24,1,1.00000000000000000000,1
24,2,1.00000000000000000000,1
24,3,0.00000000000000000000,1
24,5,0.00000000000000000000,1
24,11,0.00000000000000000000,2
24,14,1.00000000000000000000,1
25,11,0.00000000000000000000,1
25,17,0.00000000000000000000,1
26,-1,1.00000000000000000000,1
26,17,0.00000000000000000000,1
26,18,1.00000000000000000000,1
26,19,1.00000000000000000000,1
27,1,0.00000000000000000000,1
27,3,0.00000000000000000000,1
27,6,0.00000000000000000000,1
27,9,0.00000000000000000000,1
28,-2,1.00000000000000000000,1
28,10,1.00000000000000000000,1
30,2,0.00000000000000000000,1
31,-0,0.50000000000000000000,2
31,6,1.00000000000000000000,1
